['S_NAME', 'S_NATIONKEY']
('Supplier#000000665       ', Decimal('12'))
('Supplier#000000666       ', Decimal('19'))
('Supplier#000000667       ', Decimal('23'))
('Supplier#000000668       ', Decimal('8'))
('Supplier#000000669       ', Decimal('20'))
('Supplier#000000670       ', Decimal('20'))
('Supplier#000000671       ', Decimal('8'))
('Supplier#000000672       ', Decimal('11'))
('Supplier#000000673       ', Decimal('20'))
('Supplier#000000674       ', Decimal('6'))
('Supplier#000000675       ', Decimal('15'))
('Supplier#000000676       ', Decimal('9'))
('Supplier#000000677       ', Decimal('13'))
('Supplier#000000678       ', Decimal('1'))
('Supplier#000000679       ', Decimal('4'))
('Supplier#000000680       ', Decimal('22'))
('Supplier#000000681       ', Decimal('12'))
('Supplier#000000682       ', Decimal('9'))
('Supplier#000000683       ', Decimal('0'))
('Supplier#000000684       ', Decimal('19'))
('Supplier#000000685       ', Decimal('12'))
('Supplier#000000686       ', Decimal('9'))
('Supplier#000000687       ', Decimal('20'))
('Supplier#000000688       ', Decimal('3'))
('Supplier#000000689       ', Decimal('2'))
('Supplier#000000690       ', Decimal('19'))
('Supplier#000000691       ', Decimal('12'))
('Supplier#000000692       ', Decimal('0'))
('Supplier#000000693       ', Decimal('8'))
('Supplier#000000694       ', Decimal('10'))
('Supplier#000000695       ', Decimal('21'))
('Supplier#000000696       ', Decimal('0'))
('Supplier#000000697       ', Decimal('12'))
('Supplier#000000698       ', Decimal('11'))
('Supplier#000000699       ', Decimal('4'))
('Supplier#000000700       ', Decimal('5'))
('Supplier#000000701       ', Decimal('0'))
('Supplier#000000702       ', Decimal('9'))
('Supplier#000000703       ', Decimal('13'))
('Supplier#000000704       ', Decimal('19'))
('Supplier#000000705       ', Decimal('15'))
('Supplier#000000706       ', Decimal('11'))
('Supplier#000000707       ', Decimal('0'))
('Supplier#000000708       ', Decimal('20'))
('Supplier#000000709       ', Decimal('20'))
('Supplier#000000710       ', Decimal('3'))
('Supplier#000000711       ', Decimal('19'))
('Supplier#000000712       ', Decimal('10'))
('Supplier#000000713       ', Decimal('21'))
('Supplier#000000714       ', Decimal('1'))
('Supplier#000000715       ', Decimal('14'))
('Supplier#000000716       ', Decimal('16'))
('Supplier#000000717       ', Decimal('14'))
('Supplier#000000718       ', Decimal('20'))
('Supplier#000000719       ', Decimal('18'))
('Supplier#000000720       ', Decimal('17'))
('Supplier#000000721       ', Decimal('1'))
('Supplier#000000722       ', Decimal('2'))
('Supplier#000000723       ', Decimal('5'))
('Supplier#000000724       ', Decimal('18'))
('Supplier#000000725       ', Decimal('1'))
('Supplier#000000726       ', Decimal('16'))
('Supplier#000000727       ', Decimal('2'))
('Supplier#000000728       ', Decimal('14'))
('Supplier#000000729       ', Decimal('3'))
('Supplier#000000730       ', Decimal('1'))
('Supplier#000000731       ', Decimal('21'))
('Supplier#000000732       ', Decimal('17'))
('Supplier#000000733       ', Decimal('18'))
('Supplier#000000734       ', Decimal('10'))
('Supplier#000000735       ', Decimal('17'))
('Supplier#000000736       ', Decimal('3'))
('Supplier#000000737       ', Decimal('2'))
('Supplier#000000738       ', Decimal('22'))
('Supplier#000000739       ', Decimal('11'))
('Supplier#000000740       ', Decimal('23'))
('Supplier#000000741       ', Decimal('7'))
('Supplier#000000742       ', Decimal('0'))
('Supplier#000000743       ', Decimal('2'))
('Supplier#000000744       ', Decimal('3'))
('Supplier#000000745       ', Decimal('21'))
('Supplier#000000746       ', Decimal('22'))
('Supplier#000000747       ', Decimal('12'))
('Supplier#000000748       ', Decimal('1'))
('Supplier#000000749       ', Decimal('5'))
('Supplier#000000750       ', Decimal('18'))
('Supplier#000000751       ', Decimal('5'))
('Supplier#000000752       ', Decimal('3'))
('Supplier#000000753       ', Decimal('0'))
('Supplier#000000754       ', Decimal('17'))
('Supplier#000000755       ', Decimal('15'))
('Supplier#000000756       ', Decimal('7'))
('Supplier#000000757       ', Decimal('8'))
('Supplier#000000758       ', Decimal('17'))
('Supplier#000000759       ', Decimal('8'))
('Supplier#000000760       ', Decimal('21'))
('Supplier#000000761       ', Decimal('3'))
('Supplier#000000762       ', Decimal('20'))
('Supplier#000000763       ', Decimal('17'))
('Supplier#000000764       ', Decimal('0'))
('Supplier#000000765       ', Decimal('24'))
('Supplier#000000766       ', Decimal('4'))
('Supplier#000000767       ', Decimal('21'))
('Supplier#000000768       ', Decimal('22'))
('Supplier#000000769       ', Decimal('6'))
('Supplier#000000770       ', Decimal('9'))
('Supplier#000000771       ', Decimal('19'))
('Supplier#000000772       ', Decimal('11'))
('Supplier#000000773       ', Decimal('23'))
('Supplier#000000774       ', Decimal('0'))
('Supplier#000000775       ', Decimal('2'))
('Supplier#000000776       ', Decimal('21'))
('Supplier#000000777       ', Decimal('11'))
('Supplier#000000778       ', Decimal('20'))
('Supplier#000000779       ', Decimal('17'))
('Supplier#000000780       ', Decimal('6'))
('Supplier#000000781       ', Decimal('2'))
('Supplier#000000782       ', Decimal('11'))
('Supplier#000000783       ', Decimal('3'))
('Supplier#000000784       ', Decimal('0'))
('Supplier#000000785       ', Decimal('22'))
('Supplier#000000786       ', Decimal('8'))
('Supplier#000000787       ', Decimal('24'))
('Supplier#000000788       ', Decimal('20'))
('Supplier#000000789       ', Decimal('13'))
('Supplier#000000790       ', Decimal('5'))
('Supplier#000000791       ', Decimal('22'))
('Supplier#000000792       ', Decimal('1'))
('Supplier#000000793       ', Decimal('18'))
('Supplier#000000794       ', Decimal('4'))
('Supplier#000000795       ', Decimal('8'))
('Supplier#000000796       ', Decimal('11'))
('Supplier#000000797       ', Decimal('14'))
('Supplier#000000798       ', Decimal('18'))
('Supplier#000000799       ', Decimal('22'))
('Supplier#000000800       ', Decimal('0'))
('Supplier#000000801       ', Decimal('1'))
('Supplier#000000802       ', Decimal('19'))
('Supplier#000000803       ', Decimal('15'))
('Supplier#000000804       ', Decimal('21'))
('Supplier#000000805       ', Decimal('8'))
('Supplier#000000806       ', Decimal('13'))
('Supplier#000000807       ', Decimal('14'))
('Supplier#000000808       ', Decimal('15'))
('Supplier#000000809       ', Decimal('22'))
('Supplier#000000810       ', Decimal('9'))
('Supplier#000000811       ', Decimal('20'))
('Supplier#000000812       ', Decimal('6'))
('Supplier#000000813       ', Decimal('22'))
('Supplier#000000814       ', Decimal('15'))
('Supplier#000000815       ', Decimal('7'))
('Supplier#000000816       ', Decimal('23'))
('Supplier#000000817       ', Decimal('0'))
('Supplier#000000818       ', Decimal('16'))
('Supplier#000000819       ', Decimal('5'))
('Supplier#000000820       ', Decimal('15'))
('Supplier#000000821       ', Decimal('20'))
('Supplier#000000822       ', Decimal('6'))
('Supplier#000000823       ', Decimal('21'))
('Supplier#000000824       ', Decimal('13'))
('Supplier#000000825       ', Decimal('20'))
('Supplier#000000826       ', Decimal('15'))
('Supplier#000000827       ', Decimal('9'))
('Supplier#000000828       ', Decimal('21'))
('Supplier#000000829       ', Decimal('2'))
('Supplier#000000830       ', Decimal('10'))
('Supplier#000000831       ', Decimal('15'))
('Supplier#000000832       ', Decimal('15'))
('Supplier#000000833       ', Decimal('17'))
('Supplier#000000834       ', Decimal('9'))
('Supplier#000000835       ', Decimal('14'))
('Supplier#000000836       ', Decimal('1'))
('Supplier#000000837       ', Decimal('12'))
('Supplier#000000838       ', Decimal('11'))
('Supplier#000000839       ', Decimal('6'))
('Supplier#000000840       ', Decimal('19'))
('Supplier#000000841       ', Decimal('7'))
('Supplier#000000842       ', Decimal('4'))
('Supplier#000000843       ', Decimal('18'))
('Supplier#000000844       ', Decimal('24'))
('Supplier#000000845       ', Decimal('23'))
('Supplier#000000846       ', Decimal('20'))
('Supplier#000000847       ', Decimal('15'))
('Supplier#000000848       ', Decimal('3'))
('Supplier#000000849       ', Decimal('1'))
('Supplier#000000850       ', Decimal('4'))
('Supplier#000000851       ', Decimal('15'))
('Supplier#000000852       ', Decimal('1'))
('Supplier#000000853       ', Decimal('8'))
('Supplier#000000854       ', Decimal('16'))
('Supplier#000000855       ', Decimal('9'))
('Supplier#000000856       ', Decimal('4'))
('Supplier#000000857       ', Decimal('2'))
('Supplier#000000858       ', Decimal('9'))
('Supplier#000000859       ', Decimal('16'))
('Supplier#000000860       ', Decimal('17'))
('Supplier#000000861       ', Decimal('7'))
('Supplier#000000862       ', Decimal('2'))
('Supplier#000000863       ', Decimal('21'))
('Supplier#000000864       ', Decimal('5'))
('Supplier#000000865       ', Decimal('17'))
('Supplier#000000866       ', Decimal('24'))
('Supplier#000000867       ', Decimal('11'))
('Supplier#000000868       ', Decimal('1'))
('Supplier#000000869       ', Decimal('13'))
('Supplier#000000870       ', Decimal('21'))
('Supplier#000000871       ', Decimal('8'))
('Supplier#000000872       ', Decimal('11'))
('Supplier#000000873       ', Decimal('1'))
('Supplier#000000874       ', Decimal('16'))
('Supplier#000000875       ', Decimal('13'))
('Supplier#000000876       ', Decimal('11'))
('Supplier#000000877       ', Decimal('4'))
('Supplier#000000878       ', Decimal('8'))
('Supplier#000000879       ', Decimal('17'))
('Supplier#000000880       ', Decimal('10'))
('Supplier#000000881       ', Decimal('13'))
('Supplier#000000882       ', Decimal('14'))
('Supplier#000000883       ', Decimal('18'))
('Supplier#000000884       ', Decimal('3'))
('Supplier#000000885       ', Decimal('7'))
('Supplier#000000886       ', Decimal('1'))
('Supplier#000000887       ', Decimal('3'))
('Supplier#000000888       ', Decimal('24'))
('Supplier#000000889       ', Decimal('20'))
('Supplier#000000890       ', Decimal('11'))
('Supplier#000000891       ', Decimal('8'))
('Supplier#000000892       ', Decimal('8'))
('Supplier#000000893       ', Decimal('22'))
('Supplier#000000894       ', Decimal('9'))
('Supplier#000000895       ', Decimal('2'))
('Supplier#000000896       ', Decimal('7'))
('Supplier#000000897       ', Decimal('10'))
('Supplier#000000898       ', Decimal('4'))
('Supplier#000000899       ', Decimal('11'))
('Supplier#000000900       ', Decimal('5'))
('Supplier#000000901       ', Decimal('8'))
('Supplier#000000902       ', Decimal('22'))
('Supplier#000000903       ', Decimal('22'))
('Supplier#000000904       ', Decimal('15'))
('Supplier#000000905       ', Decimal('17'))
('Supplier#000000906       ', Decimal('2'))
('Supplier#000000907       ', Decimal('12'))
('Supplier#000000908       ', Decimal('4'))
('Supplier#000000909       ', Decimal('11'))
('Supplier#000000910       ', Decimal('5'))
('Supplier#000000911       ', Decimal('11'))
('Supplier#000000912       ', Decimal('8'))
('Supplier#000000913       ', Decimal('24'))
('Supplier#000000914       ', Decimal('14'))
('Supplier#000000915       ', Decimal('18'))
('Supplier#000000916       ', Decimal('11'))
('Supplier#000000917       ', Decimal('22'))
('Supplier#000000918       ', Decimal('20'))
('Supplier#000000919       ', Decimal('16'))
('Supplier#000000920       ', Decimal('20'))
('Supplier#000000921       ', Decimal('2'))
('Supplier#000000922       ', Decimal('13'))
('Supplier#000000923       ', Decimal('10'))
('Supplier#000000924       ', Decimal('14'))
('Supplier#000000925       ', Decimal('19'))
('Supplier#000000926       ', Decimal('10'))
('Supplier#000000927       ', Decimal('9'))
('Supplier#000000928       ', Decimal('18'))
('Supplier#000000929       ', Decimal('20'))
('Supplier#000000930       ', Decimal('10'))
('Supplier#000000931       ', Decimal('8'))
('Supplier#000000932       ', Decimal('10'))
('Supplier#000000933       ', Decimal('7'))
('Supplier#000000934       ', Decimal('9'))
('Supplier#000000935       ', Decimal('3'))
('Supplier#000000936       ', Decimal('17'))
('Supplier#000000937       ', Decimal('15'))
('Supplier#000000938       ', Decimal('4'))
('Supplier#000000939       ', Decimal('23'))
('Supplier#000000940       ', Decimal('2'))
('Supplier#000000941       ', Decimal('21'))
('Supplier#000000942       ', Decimal('24'))
('Supplier#000000943       ', Decimal('16'))
('Supplier#000000944       ', Decimal('13'))
('Supplier#000000945       ', Decimal('1'))
('Supplier#000000946       ', Decimal('15'))
('Supplier#000000947       ', Decimal('18'))
('Supplier#000000948       ', Decimal('21'))
('Supplier#000000949       ', Decimal('23'))
('Supplier#000000950       ', Decimal('1'))
('Supplier#000000951       ', Decimal('2'))
('Supplier#000000952       ', Decimal('22'))
('Supplier#000000953       ', Decimal('21'))
('Supplier#000000954       ', Decimal('6'))
('Supplier#000000955       ', Decimal('17'))
('Supplier#000000956       ', Decimal('18'))
('Supplier#000000957       ', Decimal('23'))
('Supplier#000000958       ', Decimal('8'))
('Supplier#000000959       ', Decimal('7'))
('Supplier#000000960       ', Decimal('12'))
('Supplier#000000961       ', Decimal('15'))
('Supplier#000000962       ', Decimal('18'))
('Supplier#000000963       ', Decimal('11'))
('Supplier#000000964       ', Decimal('7'))
('Supplier#000000965       ', Decimal('7'))
('Supplier#000000966       ', Decimal('4'))
('Supplier#000000967       ', Decimal('4'))
('Supplier#000000968       ', Decimal('4'))
('Supplier#000000969       ', Decimal('21'))
('Supplier#000000970       ', Decimal('2'))
('Supplier#000000971       ', Decimal('3'))
('Supplier#000000972       ', Decimal('12'))
('Supplier#000000973       ', Decimal('21'))
('Supplier#000000974       ', Decimal('16'))
('Supplier#000000975       ', Decimal('3'))
('Supplier#000000976       ', Decimal('24'))
('Supplier#000000977       ', Decimal('20'))
('Supplier#000000978       ', Decimal('16'))
('Supplier#000000979       ', Decimal('10'))
('Supplier#000000980       ', Decimal('13'))
('Supplier#000000981       ', Decimal('19'))
('Supplier#000000982       ', Decimal('10'))
('Supplier#000000983       ', Decimal('0'))
('Supplier#000000984       ', Decimal('21'))
('Supplier#000000985       ', Decimal('1'))
('Supplier#000000986       ', Decimal('22'))
('Supplier#000000987       ', Decimal('18'))
('Supplier#000000988       ', Decimal('0'))
('Supplier#000000989       ', Decimal('1'))
('Supplier#000000990       ', Decimal('2'))
('Supplier#000000991       ', Decimal('16'))
('Supplier#000000992       ', Decimal('2'))
('Supplier#000000993       ', Decimal('2'))
('Supplier#000000994       ', Decimal('4'))
('Supplier#000000995       ', Decimal('18'))
('Supplier#000000996       ', Decimal('7'))
('Supplier#000000997       ', Decimal('3'))
('Supplier#000000998       ', Decimal('15'))
('Supplier#000000999       ', Decimal('2'))
('Supplier#000001000       ', Decimal('17'))
('Supplier#000001001       ', Decimal('9'))
('Supplier#000001002       ', Decimal('22'))
('Supplier#000001003       ', Decimal('10'))
('Supplier#000001004       ', Decimal('10'))
('Supplier#000001005       ', Decimal('19'))
('Supplier#000001006       ', Decimal('18'))
('Supplier#000001007       ', Decimal('20'))
('Supplier#000001008       ', Decimal('19'))
('Supplier#000001009       ', Decimal('0'))
